Progressivo,Targa,Tipo,Marca,Ditta,Periodicità,Data_Immatricolazione,Bollo,SospPneum,NumAssi,KW,Regione
4804,"GM643AS",0,0,16,4,"03/31/23 00:00:00",1,0,0,0,9
4805,"GM655AS",0,0,16,4,"03/31/23 00:00:00",1,0,0,0,9
4813,"GM942AR",0,0,82,4,"04/30/23 00:00:00",1,0,0,0,9
4814,"EZ802FV",0,0,131,4,"04/30/23 00:00:00",1,0,0,0,9
4815,"FE749TJ",0,0,131,4,"04/30/23 00:00:00",1,0,0,0,9
4816,"FV650DG",0,0,131,4,"04/30/23 00:00:00",1,0,0,0,9
4817,"GA166BJ",0,0,131,4,"04/30/23 00:00:00",1,0,0,0,9
4819,"FX960TM",0,0,131,4,"05/31/23 00:00:00",1,0,0,0,9
4820,"FM121CR",0,0,131,4,"05/31/23 00:00:00",1,0,0,0,9
4821,"FB131BP",0,0,131,4,"06/30/23 00:00:00",1,0,0,0,9
4822,"GM240RT",0,0,115,12,"04/30/23 00:00:00",1,0,0,0,9
4823,"GM241RT",0,0,115,12,"04/30/23 00:00:00",1,0,0,0,9
4824,"GM708AS",0,0,75,4,"04/30/23 00:00:00",1,0,0,0,9
4825,"GM709AS",0,0,75,4,"04/30/23 00:00:00",1,0,0,0,9
4826,"GM710AS",0,0,75,4,"04/30/23 00:00:00",1,0,0,0,9
4827,"GM711AS",0,0,75,4,"04/30/23 00:00:00",1,0,0,0,9
4828,"GM712AS",0,0,75,4,"04/30/23 00:00:00",1,0,0,0,9
4829,"GM938LM",0,0,89,12,"02/28/23 00:00:00",1,0,0,0,9
4831,"GM733AS",0,0,2,4,"04/30/23 00:00:00",1,0,0,0,9
4832,"GM735AS",0,0,110,12,"04/30/23 00:00:00",1,0,0,0,9
4833,"GM734AS",0,0,110,12,"04/30/23 00:00:00",1,0,0,0,9
4834,"GP007CP",0,0,16,4,"04/30/23 00:00:00",1,0,0,0,9
4835,"GP008CP",0,0,16,4,"04/30/23 00:00:00",1,0,0,0,9
4838,"GP011CP",0,0,16,4,"04/30/23 00:00:00",1,0,0,0,9
4839,"GP012CP",0,0,16,4,"04/30/23 00:00:00",1,0,0,0,9
4840,"GP013CP",0,0,16,4,"04/30/23 00:00:00",1,0,0,0,9
4841,"GP014CP",0,0,16,4,"04/30/23 00:00:00",1,0,0,0,9
4842,"GM238RT",0,0,84,12,"03/31/23 00:00:00",1,0,0,0,9
4843,"GP018CP",0,0,83,4,"04/30/23 00:00:00",1,0,0,0,9
4844,"GP019CP",0,0,83,4,"04/30/23 00:00:00",1,0,0,0,9
4845,"GP020CP",0,0,83,4,"04/30/23 00:00:00",1,0,0,0,9
4846,"GP021CP",0,0,83,4,"04/30/23 00:00:00",1,0,0,0,9
4847,"GP022CP",0,0,83,4,"04/30/23 00:00:00",1,0,0,0,9
4848,"GP023CP",0,0,83,4,"04/30/23 00:00:00",1,0,0,0,9
4849,"GM099RV",0,0,98,12,"04/30/23 00:00:00",1,0,0,0,9
4850,"GM888AS",0,0,84,4,"06/30/23 00:00:00",1,0,0,0,9
4851,"GM889AS",0,0,84,12,"03/31/24 00:00:00",1,0,0,0,9
4856,"GE846YR",0,0,17,12,"03/31/24 00:00:00",1,0,0,0,9
4857,"GP091CP",0,0,89,12,"04/30/23 00:00:00",1,0,0,0,9
4858,"GP090CP",0,0,98,12,"04/30/23 00:00:00",1,0,0,0,9
4859,"GP116CP",0,0,2,4,"05/31/23 00:00:00",1,0,0,0,9
4860,"GP113CP",0,0,92,4,"05/31/23 00:00:00",1,0,0,0,9
4861,"GP132CP",0,0,77,4,"05/31/23 00:00:00",1,0,0,0,9
4862,"GP137CP",0,0,83,4,"05/31/23 00:00:00",1,0,0,0,9
4863,"GP136CP",0,0,83,4,"05/31/23 00:00:00",1,0,0,0,9
4864,"GD948GK",0,0,16,4,"05/31/23 00:00:00",1,0,0,0,9
4867,"GJ963BR",0,0,84,12,"09/30/23 00:00:00",1,0,0,0,9
4875,"GP566CH",0,0,115,12,"04/30/24 00:00:00",1,0,0,0,9
4877,"GP201CP",0,0,83,4,"05/31/23 00:00:00",1,0,0,0,9
4880,"GP226CP",0,0,16,4,"05/31/23 00:00:00",1,0,0,0,9
4881,"GP242CP",0,0,16,4,"06/30/23 00:00:00",1,0,0,0,9
4882,"GP246CP",0,0,89,12,"06/30/23 00:00:00",1,0,0,0,9
4883,"GP245CP",0,0,89,12,"06/30/23 00:00:00",1,0,0,0,9
4886,"GM240AS",0,0,35,4,"07/31/23 00:00:00",1,0,0,0,9
4887,"GM239AS",0,0,35,4,"07/31/23 00:00:00",1,0,0,0,9
4888,"GF736JK",0,0,35,4,"06/30/23 00:00:00",1,0,0,0,9
4889,"GF737JK",0,0,35,4,"06/30/23 00:00:00",1,0,0,0,9
4890,"GP260CP",0,0,83,4,"06/30/23 00:00:00",1,0,0,0,9
4891,"GP261CP",0,0,83,4,"06/30/23 00:00:00",1,0,0,0,9
4892,"DA178NZ",0,0,124,12,"05/31/23 00:00:00",1,0,0,0,9
4893,"GP271CP",0,0,82,4,"06/30/23 00:00:00",1,0,0,0,9
4894,"GP419JB",0,0,14,12,"06/30/23 00:00:00",1,0,0,0,9
4895,"GP265CP",0,0,75,4,"06/30/23 00:00:00",1,0,0,0,9
4896,"GP266CP",0,0,75,4,"06/30/23 00:00:00",1,0,0,0,9
4897,"GP267CP",0,0,75,4,"06/30/23 00:00:00",1,0,0,0,9
4898,"GP268CP",0,0,75,4,"06/30/23 00:00:00",1,0,0,0,9
4899,"GP269CP",0,0,75,4,"06/30/23 00:00:00",1,0,0,0,9
4900,"GM145TG",0,0,84,12,"12/31/23 00:00:00",1,0,0,0,9
4901,"FP754RS",0,0,100,4,"07/31/23 00:00:00",1,0,0,0,9
4902,"FM025PM",0,0,95,12,"06/30/23 00:00:00",1,0,0,0,9
4903,"FM028PM",0,0,95,12,"06/30/23 00:00:00",1,0,0,0,9
4904,"DN899MP",0,0,95,12,"07/31/23 00:00:00",1,0,0,0,9
4905,"FF033TR",0,0,95,12,"09/30/23 00:00:00",1,0,0,0,9
4906,"FF789EW",0,0,95,12,"09/30/23 00:00:00",1,0,0,0,9
4907,"GA239BJ",0,0,95,12,"09/30/23 00:00:00",1,0,0,0,9
4908,"FA905PF",0,0,95,12,"08/31/23 00:00:00",1,0,0,0,9
4909,"GJ425BR",0,0,95,12,"08/31/23 00:00:00",1,0,0,0,9
4911,"GN596YC",0,0,83,12,"05/31/23 00:00:00",1,0,0,0,9
4913,"FD945CE",0,0,54,4,"04/30/24 00:00:00",1,0,0,0,9
4916,"GP326CP",0,0,77,4,"06/30/23 00:00:00",1,0,0,0,9
4917,"GM980RV",0,0,90,12,"06/30/23 00:00:00",1,0,0,0,9
4918,"GP343CP",0,0,89,12,"06/30/23 00:00:00",1,0,0,0,9
4919,"GP331CP",0,0,16,4,"06/30/23 00:00:00",1,0,0,0,9
4920,"GP332CP",0,0,16,4,"06/30/23 00:00:00",1,0,0,0,9
4921,"GP333CP",0,0,16,4,"06/30/23 00:00:00",1,0,0,0,9
4922,"GP334CP",0,0,16,4,"06/30/23 00:00:00",1,0,0,0,9
4923,"GP335CP",0,0,16,4,"06/30/23 00:00:00",1,0,0,0,9
4924,"FV039DA",0,0,113,12,"02/28/23 00:00:00",1,0,0,0,9
4926,"GP126CH",0,0,75,12,"05/31/24 00:00:00",1,0,0,0,9
4927,"GP825WR",0,0,115,12,"07/31/23 00:00:00",1,0,0,0,9
4928,"GP826WR",0,0,115,12,"07/31/23 00:00:00",1,0,0,0,9
4929,"FL958BL",0,0,129,4,"07/31/23 00:00:00",1,0,0,0,9
4930,"GP374CP",0,0,16,4,"07/31/23 00:00:00",1,0,0,0,9
4931,"FF073BA",0,0,92,4,"07/31/23 00:00:00",1,0,0,0,9
4932,"GP378CP",0,0,75,4,"07/31/23 00:00:00",1,0,0,0,9
4933,"GP379CP",0,0,75,4,"07/23/23 00:00:00",1,0,0,0,9
4934,"GP380CP",0,0,75,4,"07/23/23 00:00:00",1,0,0,0,9
4935,"GP381CP",0,0,75,4,"07/23/23 00:00:00",1,0,0,0,9
4936,"GP382CP",0,0,75,4,"07/23/23 00:00:00",1,0,0,0,9
4939,"GP567CH",0,0,115,12,"07/31/23 00:00:00",1,0,0,0,9
4943,"EX074KL",0,0,92,4,"01/31/24 00:00:00",1,0,0,0,9
4945,"GP616CL",0,0,84,12,"08/31/23 00:00:00",1,0,0,0,9
4947,"FL974JA",0,0,92,12,"04/30/24 00:00:00",1,0,0,0,9
4949,"GP286CN",0,0,89,12,"07/31/23 00:00:00",1,0,0,0,9
4950,"GR072BM",0,0,84,12,"07/31/23 00:00:00",1,0,0,0,9
4951,"GR070BM",0,0,84,12,"07/31/23 00:00:00",1,0,0,0,9
4952,"GP461CP",0,0,92,4,"08/31/23 00:00:00",1,0,0,0,9
4953,"GP460CP",0,0,92,4,"08/31/23 00:00:00",1,0,0,0,9
4954,"GR071BM",0,0,84,12,"07/31/23 00:00:00",1,0,0,0,9
4955,"GR073BM",0,0,84,12,"07/31/23 00:00:00",1,0,0,0,9
4956,"GM681AS",0,0,100,4,"07/31/23 00:00:00",1,0,0,0,9
4958,"GP484CP",0,0,115,12,"08/31/23 00:00:00",1,0,0,0,9
4962,"GM438AS",0,0,129,4,"09/30/23 00:00:00",1,0,0,0,9
4968,"GP021XZ",0,0,14,4,"08/31/23 00:00:00",1,0,0,0,9
4969,"GP702RR",0,0,54,4,"08/31/23 00:00:00",1,0,0,0,9
4972,"GP038XZ",0,0,75,4,"08/31/23 00:00:00",1,0,0,0,9
4973,"GP754XT",0,0,84,12,"08/31/23 00:00:00",1,0,0,0,9
4974,"FL574AZ",0,0,14,4,"10/31/23 00:00:00",1,0,0,0,9
4975,"FL575AZ",0,0,14,4,"10/31/23 00:00:00",1,0,0,0,9
4976,"GP439TX",0,0,115,12,"09/30/23 00:00:00",1,0,0,0,9
4977,"GP438TX",0,0,115,12,"09/30/23 00:00:00",1,0,0,0,9
4978,"GP052XZ",0,0,4,12,"09/30/23 00:00:00",1,0,0,0,9
4979,"GP054XZ",0,0,89,12,"09/30/23 00:00:00",1,0,0,0,9
4980,"GP053XZ",0,0,89,12,"09/23/23 00:00:00",1,0,0,0,9
4981,"GP055XZ",0,0,89,12,"09/23/23 00:00:00",1,0,0,0,9
4982,"GP050XZ",0,0,89,12,"09/23/23 00:00:00",1,0,0,0,9
4983,"GP051XZ",0,0,89,12,"09/23/23 00:00:00",1,0,0,0,9
4987,"CM210PF",0,0,79,12,"01/31/24 00:00:00",1,0,0,0,9
4988,"FL742BL",0,0,113,4,"08/31/24 00:00:00",1,0,0,0,9
4991,"GP063XZ",0,0,59,4,"09/30/23 00:00:00",1,0,0,0,9
4992,"GP064XZ",0,0,59,4,"09/30/23 00:00:00",1,0,0,0,9
4993,"GP065XZ",0,0,59,4,"09/30/23 00:00:00",1,0,0,0,9
4994,"GP066XZ",0,0,59,4,"09/30/23 00:00:00",1,0,0,0,9
4996,"FM030PM",0,0,96,12,"06/30/24 00:00:00",1,0,0,0,9
4999,"FP771RS",0,0,17,4,"07/31/23 00:00:00",1,0,0,0,9
5000,"FP772RS",0,0,17,4,"07/31/23 00:00:00",1,0,0,0,9
5003,"GP081XZ",0,0,115,12,"09/30/23 00:00:00",1,0,0,0,9
5004,"GP749YB",0,0,18,12,"09/30/23 00:00:00",1,0,0,0,9
5008,"GP089XZ",0,0,100,4,"09/30/23 00:00:00",1,0,0,0,9
5010,"FY384VZ",0,0,104,4,"12/31/23 00:00:00",1,0,0,0,9
5013,"CP917TT",0,0,132,4,"01/31/24 00:00:00",1,0,0,0,9
5014,"DD330CH",0,0,132,12,"05/31/24 00:00:00",1,0,0,0,9
5015,"FD839BY",0,0,132,12,"03/31/24 00:00:00",1,0,0,0,9
5017,"AF870XL",0,0,132,4,"01/31/24 00:00:00",1,0,0,0,9
5019,"FT120GF",0,0,132,4,"10/31/23 00:00:00",1,0,0,0,9
5020,"GP039XZ",0,0,132,4,"12/31/23 00:00:00",1,0,0,0,9
5023,"GM391AS",0,0,132,4,"01/31/24 00:00:00",1,0,0,0,9
5024,"VR996214",0,0,132,4,"01/31/24 00:00:00",1,0,0,0,9
5025,"GR421CL",0,0,83,12,"09/30/23 00:00:00",1,0,0,0,9
5027,"FV812YR",0,0,75,12,"03/31/24 00:00:00",1,0,0,0,9
5028,"FX807TJ",0,0,129,12,"08/31/24 00:00:00",1,0,0,0,9
5031,"YA349AV",0,0,88,12,"07/31/23 00:00:00",1,0,0,0,9
5032,"GR506AX",0,0,83,12,"09/30/23 00:00:00",1,0,0,0,9
5034,"GP067XZ",0,0,4,4,"09/30/23 00:00:00",1,0,0,0,9
5035,"GL606GZ",0,0,113,12,"10/31/23 00:00:00",1,0,0,0,9
5038,"GP193XZ",0,0,4,4,"10/31/23 00:00:00",1,0,0,0,9
5039,"GP191XZ",0,0,59,4,"10/31/23 00:00:00",1,0,0,0,9
5040,"GP192XZ",0,0,59,4,"10/31/23 00:00:00",1,0,0,0,9
5041,"GF816XS",0,0,119,12,"11/30/23 00:00:00",1,0,0,0,9
5046,"FH343ZA",0,0,14,4,"10/31/23 00:00:00",1,0,0,0,9
5047,"GC634MK",0,0,86,12,"10/31/23 00:00:00",1,0,0,0,9
5048,"GP429DA",0,0,86,12,"08/31/23 00:00:00",1,0,0,0,9
5050,"FN985CB",0,0,127,12,"12/31/23 00:00:00",1,0,0,0,9
5051,"GP220XZ",0,0,59,4,"10/31/23 00:00:00",1,0,0,0,9
5052,"GP270XZ",0,0,77,4,"10/31/23 00:00:00",1,0,0,0,9
5054,"FH345ZA",0,0,14,4,"10/31/23 00:00:00",1,0,0,0,9
5056,"GP684CP",0,0,75,12,"06/30/24 00:00:00",1,0,0,0,9
5057,"GP685CP",0,0,75,12,"06/30/24 00:00:00",1,0,0,0,9
5060,"FF520XL",0,0,16,4,"11/30/23 00:00:00",1,0,0,0,9
5062,"GJ304BR",0,0,17,12,"03/31/24 00:00:00",1,0,0,0,9
5063,"GJ305BR",0,0,17,12,"03/31/24 00:00:00",1,0,0,0,9
5066,"ER031GP",0,0,96,12,"02/28/24 00:00:00",1,0,0,0,9
5067,"GC323MK",0,0,80,12,"11/30/23 00:00:00",1,0,0,0,9
5068,"GS620GJ",0,0,16,4,"12/31/23 00:00:00",1,0,0,0,9
5071,"GP010XZ",0,0,16,4,"12/31/23 00:00:00",1,0,0,0,9
5073,"FV080CV",0,0,54,12,"12/23/23 00:00:00",1,0,0,0,9
5074,"EB358RC",0,0,120,4,"02/29/24 00:00:00",1,0,0,0,9
5075,"GJ785BR",0,0,75,4,"12/31/23 00:00:00",1,0,0,0,9
5076,"GJ786BR",0,0,75,4,"12/23/23 00:00:00",1,0,0,0,9
5077,"GJ787BR",0,0,75,4,"12/23/23 00:00:00",1,0,0,0,9
5078,"GJ788BR",0,0,75,4,"12/23/23 00:00:00",1,0,0,0,9
5079,"GJ789BR",0,0,75,4,"12/23/23 00:00:00",1,0,0,0,9
5080,"GJ790BR",0,0,75,4,"12/23/23 00:00:00",1,0,0,0,9
5081,"GJ791BR",0,0,75,4,"12/23/23 00:00:00",1,0,0,0,9
5082,"GJ792BR",0,0,75,4,"12/23/23 00:00:00",1,0,0,0,9
5083,"GJ793BR",0,0,75,4,"12/23/23 00:00:00",1,0,0,0,9
5084,"GJ794BR",0,0,75,4,"12/23/23 00:00:00",1,0,0,0,9
5085,"GJ795BR",0,0,75,4,"12/23/23 00:00:00",1,0,0,0,9
5086,"GJ796BR",0,0,75,4,"12/23/23 00:00:00",1,0,0,0,9
5087,"GJ797BR",0,0,75,4,"12/23/23 00:00:00",1,0,0,0,9
5088,"GJ798BR",0,0,75,4,"12/23/23 00:00:00",1,0,0,0,9
5089,"GJ799BR",0,0,75,4,"12/23/23 00:00:00",1,0,0,0,9
5069,"GP010CP",0,0,16,4,"12/31/23 00:00:00",1,0,0,0,9
5090,"GP334XZ",0,0,2,4,"11/30/23 00:00:00",1,0,0,0,9
5099,"GP893XZ",0,0,75,4,"11/30/23 00:00:00",1,0,0,0,9
5100,"GP894XZ",0,0,75,4,"11/30/23 00:00:00",1,0,0,0,9
5101,"FA60411",0,0,41,12,"08/31/24 00:00:00",1,0,0,0,9
5102,"GP361XZ",0,0,19,12,"11/30/23 00:00:00",1,0,0,0,9
5104,"FL216XD",0,0,14,4,"09/30/24 00:00:00",1,0,0,0,9
5105,"FG902PR",0,0,14,4,"12/31/23 00:00:00",1,0,0,0,9
5106,"GA133VZ",0,0,14,4,"02/28/24 00:00:00",1,0,0,0,9
5107,"FL998KK",0,0,14,4,"02/28/24 00:00:00",1,0,0,0,9
5108,"XA916RG",0,0,46,12,"12/31/23 00:00:00",1,0,0,0,9
5109,"GP404XZ",0,0,4,4,"12/31/23 00:00:00",1,0,0,0,9
5110,"GP403XZ",0,0,4,4,"12/31/23 00:00:00",1,0,0,0,9
5111,"GP399XZ",0,0,4,4,"12/31/23 00:00:00",1,0,0,0,9
5112,"GP401XZ",0,0,85,4,"12/31/23 00:00:00",1,0,0,0,9
5113,"GP400XZ",0,0,85,4,"12/31/23 00:00:00",1,0,0,0,9
5116,"GP402XZ",0,0,97,12,"12/31/23 00:00:00",1,0,0,0,9
5119,"FT788GP",0,0,83,12,"12/31/23 00:00:00",1,0,0,0,9
5121,"GP416XZ",0,0,89,12,"12/31/23 00:00:00",1,0,0,0,9
5122,"GP418XZ",0,0,89,12,"12/31/23 00:00:00",1,0,0,0,9
5123,"GS037GE",0,0,77,12,"12/31/23 00:00:00",1,0,0,0,9
5127,"GN078PS",0,0,127,12,"03/31/24 00:00:00",1,0,0,0,9
5128,"GP312XW",0,0,127,12,"09/30/23 00:00:00",1,0,0,0,9
5130,"GS477GD",0,0,84,12,"12/31/23 00:00:00",1,0,0,0,9
5131,"GP439XZ",0,0,85,4,"12/31/23 00:00:00",1,0,0,0,9
5134,"GR794HS",0,0,1,12,"12/31/23 00:00:00",1,0,0,0,9
5135,"GP457XZ",0,0,14,4,"01/31/24 00:00:00",1,0,0,0,9
5136,"GP463XZ",0,0,83,4,"01/31/24 00:00:00",1,0,0,0,9
5137,"GP076XZ",0,0,35,12,"09/30/24 00:00:00",1,0,0,0,9
5138,"GP075XZ",0,0,35,12,"09/30/24 00:00:00",1,0,0,0,9
5139,"EP210VB",0,0,35,12,"12/31/24 00:00:00",1,0,0,0,9
5141,"GP467XZ",0,0,41,4,"01/31/24 00:00:00",1,0,0,0,9
5142,"GP466XZ",0,0,41,4,"01/31/24 00:00:00",1,0,0,0,9
5143,"GP465XZ",0,0,41,4,"01/31/24 00:00:00",1,0,0,0,9
5144,"GP468XZ",0,0,14,4,"01/31/24 00:00:00",1,0,0,0,9
5146,"GM430AS",0,0,84,12,"01/31/24 00:00:00",1,0,0,0,9
5149,"FM073CR",0,0,129,4,"01/31/24 00:00:00",1,0,0,0,9
5150,"GS969AG",0,0,84,12,"01/31/24 00:00:00",1,0,0,0,9
5151,"GP473XZ",0,0,127,12,"01/31/24 00:00:00",1,0,0,0,9
5152,"GP472XZ",0,0,127,12,"01/31/24 00:00:00",1,0,0,0,9
5154,"FT909GZ",0,0,115,12,"01/31/24 00:00:00",1,0,0,0,9
5155,"GP471XZ",0,0,26,12,"01/31/24 00:00:00",1,0,0,0,9
5156,"GM431AS",0,0,84,12,"01/31/24 00:00:00",1,0,0,0,9
5157,"GP492XZ",0,0,14,4,"01/31/24 00:00:00",1,0,0,0,9
5158,"GP490XZ",0,0,132,4,"01/31/24 00:00:00",1,0,0,0,9
5160,"GT555FP",0,0,75,12,"12/31/23 00:00:00",1,0,0,0,9
5161,"GS001GJ",0,0,14,4,"01/31/24 00:00:00",1,0,0,0,9
5162,"GS000GJ",0,0,14,4,"01/31/24 00:00:00",1,0,0,0,9
5163,"GG108YX",0,0,14,4,"05/31/24 00:00:00",1,0,0,0,9
5164,"GL834GX",0,0,17,12,"04/30/24 00:00:00",1,0,0,0,9
5166,"GP318XZ",0,0,17,4,"03/31/24 00:00:00",1,0,0,0,9
5167,"GP614CL",0,0,17,12,"04/30/24 00:00:00",1,0,0,0,9
5168,"GS023GJ",0,0,127,12,"01/31/24 00:00:00",1,0,0,0,9
5169,"AL596FA",0,0,132,4,"04/30/24 00:00:00",1,0,0,0,9
5170,"FL730BL",0,0,59,4,"11/30/23 00:00:00",1,0,0,0,9
5171,"FZ658TR",0,0,59,12,"12/31/24 00:00:00",1,0,0,0,9
5172,"FJ668TM",0,0,127,12,"05/31/24 00:00:00",1,0,0,0,9
5174,"GS060GJ",0,0,96,12,"02/29/24 00:00:00",1,0,0,0,9
5175,"GF630JK",0,0,110,12,"09/30/24 00:00:00",1,0,0,0,9
5176,"FM824BL",0,0,110,12,"05/31/24 00:00:00",1,0,0,0,9
5179,"AW821PZ",0,0,127,12,"05/31/24 00:00:00",1,0,0,0,9
5180,"FG228MD",0,0,70,4,"03/31/24 00:00:00",1,0,0,0,9
5181,"GS063GJ",0,0,2,4,"02/29/24 00:00:00",1,0,0,0,9
5182,"GS065GJ",0,0,14,4,"02/29/24 00:00:00",1,0,0,0,9
5183,"GS071GJ",0,0,89,12,"02/29/24 00:00:00",1,0,0,0,9
5184,"GH116MB",0,0,19,12,"07/31/24 00:00:00",1,0,0,0,9
5187,"GD195FY",0,0,84,12,"11/30/24 00:00:00",1,0,0,0,9
5188,"EP569BC",0,0,84,12,"03/31/24 00:00:00",1,0,0,0,9
5189,"FV912DG",0,0,84,12,"09/30/24 00:00:00",1,0,0,0,9
5190,"GS509GH",0,0,97,12,"02/29/24 00:00:00",1,0,0,0,9
5191,"CM473PF",0,0,84,4,"02/29/24 00:00:00",1,0,0,0,9
5192,"GS093GJ",0,0,14,4,"02/29/24 00:00:00",1,0,0,0,9
5193,"M0PANA20",0,0,123,12,"12/31/24 00:00:00",1,0,0,0,9
5194,"GS937AN",0,0,84,12,"02/29/24 00:00:00",1,0,0,0,9
5195,"GS938AN",0,0,84,12,"02/29/24 00:00:00",1,0,0,0,9
5196,"GS673GH",0,0,84,12,"02/29/24 00:00:00",1,0,0,0,9
5197,"GP297XV",0,0,90,12,"09/30/24 00:00:00",1,0,0,0,9
5198,"GB884NF",0,0,115,12,"09/30/24 00:00:00",1,0,0,0,9
5199,"GS400GH",0,0,4,12,"01/31/24 00:00:00",1,0,0,0,9
5200,"GT267KD",0,0,75,12,"02/29/24 00:00:00",1,0,0,0,9
5201,"GS555GH",0,0,75,12,"02/29/24 00:00:00",1,0,0,0,9
5202,"DR733ZB",0,0,133,4,"06/30/24 00:00:00",1,0,0,0,9
5203,"EB748RC",0,0,133,4,"03/31/24 00:00:00",1,0,0,0,9
5204,"EH328ED",0,0,133,4,"05/31/24 00:00:00",1,0,0,0,9
5205,"BZ419FP",0,0,133,12,"05/31/24 00:00:00",1,0,0,0,9
5206,"EW655FK",0,0,133,4,"05/31/24 00:00:00",1,0,0,0,9
5207,"FL769YG",0,0,133,4,"04/30/24 00:00:00",1,0,0,0,9
5208,"FN108WD",0,0,133,4,"03/31/24 00:00:00",1,0,0,0,9
5209,"FV682DG",0,0,133,4,"04/30/24 00:00:00",1,0,0,0,9
5210,"FV621DG",0,0,133,4,"04/30/24 00:00:00",1,0,0,0,9
5213,"GF077JK",0,0,133,4,"05/31/24 00:00:00",1,0,0,0,9
5215,"EF792NC",0,0,133,4,"03/31/24 00:00:00",1,0,0,0,9
5217,"EH737LV",0,0,133,12,"03/31/24 00:00:00",1,0,0,0,9
5218,"DP208YE",0,0,133,12,"04/30/24 00:00:00",1,0,0,0,9
5219,"EH082AS",0,0,133,12,"05/31/24 00:00:00",1,0,0,0,9
5220,"CX213GF",0,0,133,12,"01/31/25 00:00:00",1,0,0,0,9
5221,"CX215GF",0,0,133,12,"01/31/25 00:00:00",1,0,0,0,9
5222,"DJ072HZ",0,0,133,12,"04/30/24 00:00:00",1,0,0,0,9
5224,"FK987BT",0,0,133,12,"04/30/24 00:00:00",1,0,0,0,9
5225,"FP051TN",0,0,133,12,"04/30/24 00:00:00",1,0,0,0,9
5226,"CH374PD",0,0,133,12,"05/31/24 00:00:00",1,0,0,0,9
5228,"FA60660",6,0,133,12,"12/31/24 00:00:00",1,0,0,0,9
5229,"ET728HJ",0,0,133,4,"04/30/24 00:00:00",1,0,0,0,9
5230,"CN591438",0,0,133,12,"12/31/23 00:00:00",1,0,0,0,9
5231,"XA178RD",,0,133,12,"12/31/23 00:00:00",1,0,0,0,9
5232,"FP864RS",0,0,70,4,"08/31/24 00:00:00",1,0,0,0,9
5233,"GS126GJ",0,0,17,4,"02/29/24 00:00:00",1,0,0,0,9
5234,"GS127GJ",0,0,17,4,"02/29/24 00:00:00",1,0,0,0,9
5235,"GS128GJ",0,0,17,4,"02/24/24 00:00:00",1,0,0,0,9
5236,"GS129GJ",0,0,17,4,"02/24/24 00:00:00",1,0,0,0,9
5237,"GS130GJ",0,0,17,4,"02/24/24 00:00:00",1,0,0,0,9
5238,"GS131GJ",0,0,17,4,"02/24/24 00:00:00",1,0,0,0,9
5239,"GS132GJ",0,0,17,4,"02/24/24 00:00:00",1,0,0,0,9
5240,"GS133GJ",0,0,17,4,"02/24/24 00:00:00",1,0,0,0,9
5241,"GS136GJ",0,0,73,12,"02/29/24 00:00:00",1,0,0,0,9
5242,"GS137GJ",0,0,73,12,"02/29/24 00:00:00",1,0,0,0,9
5243,"FF929ER",0,0,70,4,"12/31/23 00:00:00",1,0,0,0,9
5244,"GT115MH",0,0,19,12,"02/29/24 00:00:00",1,0,0,0,9
5245,"GT114MH",0,0,19,12,"02/29/24 00:00:00",1,0,0,0,9
5246,"FF370XL",0,0,84,4,"03/31/24 00:00:00",1,0,0,0,9
5248,"GS166GJ",0,0,14,4,"03/31/24 00:00:00",1,0,0,0,9
5249,"FN871VW",0,0,127,12,"02/28/25 00:00:00",1,0,0,0,9
5250,"FC533KA",0,0,127,12,"07/31/24 00:00:00",1,0,0,0,9
5252,"FT614GL",0,0,127,12,"11/30/24 00:00:00",1,0,0,0,9
5253,"GG000MC",0,0,127,12,"11/30/24 00:00:00",1,0,0,0,9
5255,"FK026LN",0,0,127,12,"06/30/24 00:00:00",1,0,0,0,9
5256,"CS989HA",0,0,127,12,"10/31/24 00:00:00",1,0,0,0,9
5258,"ER808JA",0,0,127,12,"03/31/24 00:00:00",1,0,0,0,9
5259,"GS174GJ",0,0,70,4,"03/31/24 00:00:00",1,0,0,0,9
5260,"GS175GJ",0,0,70,4,"03/31/24 00:00:00",1,0,0,0,9
5261,"GT427KD",0,0,90,12,"03/31/24 00:00:00",1,0,0,0,9
5262,"GS196GJ",0,0,59,12,"03/31/24 00:00:00",1,0,0,0,9
5264,"FC885WF",0,0,75,12,"03/31/24 00:00:00",1,0,0,0,9
5265,"GS239GJ",0,0,77,4,"03/31/24 00:00:00",1,0,0,0,9
5266,"GS224GJ",0,0,78,4,"03/31/24 00:00:00",1,0,0,0,9
5267,"GS225GJ",0,0,78,4,"03/31/24 00:00:00",1,0,0,0,9
5268,"GS226GJ",0,0,78,4,"03/31/24 00:00:00",1,0,0,0,9
5271,"FJ302TJ",0,0,14,12,"03/31/24 00:00:00",1,0,0,0,9
5273,"GT720KC",0,0,87,12,"03/31/24 00:00:00",1,0,0,0,9
5276,"GS260GJ",0,0,78,4,"03/31/24 00:00:00",1,0,0,0,9
5278,"GP442CP",0,0,16,4,"07/31/24 00:00:00",1,0,0,0,9
5279,"GP441CP",0,0,16,4,"07/31/24 00:00:00",1,0,0,0,9
5282,"GS282GJ",0,0,14,4,"04/30/24 00:00:00",1,0,0,0,9
5283,"GS279GJ",0,0,16,4,"04/30/24 00:00:00",1,0,0,0,9
